name,carrier,included_internal_coordinate
Upper_Huntingford_Farm,solar_pv,True
Walnut_Yard_Phase_1,solar_pv,True
Water_Eaton_Farm_/_Port_Farm,solar_pv,True
Wedgehill_Farm,solar_pv,True
West_Raynham,solar_pv,True
Westerfield_Farm,solar_pv,True
Westover_Farm_,solar_pv,True
Whitley_Farm_1_of_2,solar_pv,True
Whitley_Farm_2_of_2,solar_pv,True
Whitton_Mawr,solar_pv,True
Winham_Farm_,solar_pv,True
Woden_Park,solar_pv,True
West_Kingsmill_Farm_Solar_Park,solar_pv,True
Bommertown_Solar_Farm,solar_pv,True
West_Ditchen_Farm_,solar_pv,True
Lower_Marsh_Farm,solar_pv,True
Bodorgan_Solar_Farm,solar_pv,True
Chapel_Lane_Parley_Solar_Farm_Phase_2,solar_pv,True
Arkwright_Solar_Farm,solar_pv,True
Charity_Farm_Burlton_Solar_Farm,solar_pv,True
Verwood_Solar_Farm,solar_pv,True
Parciau_Farm_Solar_Park,solar_pv,True
Smith_Hall_Farm_Solar_Park,solar_pv,True
Bystock_Solar_Farm,solar_pv,True
Bedborough_Farm,solar_pv,True
Cranham_Golf_Course_Solar_Park,solar_pv,True
Hurcott_Copse_Solar_Farm,solar_pv,True
Grange_Farm_Solar_Farm,solar_pv,True
Trehawke_Barton_Doddycross_Solar_Farm,solar_pv,True
Newton_Ferrers_solar_park,solar_pv,True
Nancrossa_Farm_solar_park,solar_pv,True
Pitts_Farm,solar_pv,True
Walmoor_Farm_solar_park,solar_pv,True
Trequite_Farm_solar_park_,solar_pv,True
Bentley_Estate,solar_pv,True
New_Row_Farm,solar_pv,True
MALMAYNES_HALL_FARM,solar_pv,True
Crucis_Park,solar_pv,True
Treguff_Farm_,solar_pv,True
Kenardington_Place_Farm,solar_pv,True
Henbury_Quarry,solar_pv,True
Grange_Farm_Kirkby_on_Bain,solar_pv,True
Boxted_Airfield,solar_pv,True
Rectory_Farm/Emberton,solar_pv,True
St_Francis_Court_Farm,solar_pv,True
Berry_Court_Farm,solar_pv,True
Walkers_Wood_Solar_Park,solar_pv,True
Odell_Glebe_Solar_Farm,solar_pv,True
Hunstrete_Wilmington_Farm,solar_pv,True
Lower_Severalls_Farm,solar_pv,True
Burton_Farm,solar_pv,True
Sundorne_Grove,solar_pv,True
Lower_End_Farm,solar_pv,True
Skegness_Solar_Park,solar_pv,True
Land_north_of_Temple_Normanton,solar_pv,True
Helland_Meads_,solar_pv,True
Crow_Trees_Farm,solar_pv,True
Priest_Weston,solar_pv,True
Horam,solar_pv,True
Turves/Burtnhouse_Solar_Farm_Extension,solar_pv,True
Coombe_Farm,solar_pv,True
Higher_Hill_Farm_extension,solar_pv,True
Mount_Farm,solar_pv,True
Hafod_Y_Dafal_Farm,solar_pv,True
Barr_Farm,solar_pv,True
BAE_Samlesbury_Aerodrome,solar_pv,True
Shoals_Hook_Farm,solar_pv,True
Littlewood_Farm,solar_pv,True
Cherry_Tree_Farm,solar_pv,True
Lodge_Farm,solar_pv,True
Bumpers_Farm_Phase_1,solar_pv,True
Birch_Airfield,solar_pv,True
Gaultney_Solar_Park,solar_pv,True
Puriton_Landfill_Solar_Farm,solar_pv,True
Hunciecroft_Farm,solar_pv,True
Rolleston_Park_Farm,solar_pv,True
Prestop_Park_Farm,solar_pv,True
Yardwall_Manor,solar_pv,True
Royston_Solar_Farm_Phase_1_a,solar_pv,True
Bradenstoke_solar_park,solar_pv,True
Deepdale_Farm,solar_pv,True
Manor_Farm_Horton,solar_pv,True
Penrhiwarwydd_Farm,solar_pv,True
Nowhere_Farm,solar_pv,True
Langar_Lane,solar_pv,True
Pitchford,solar_pv,True
Condover_Airfield,solar_pv,True
Askern_Colliery_solar_farm,solar_pv,True
Maesgwyn_solar_farm,solar_pv,True
Church_Farm,solar_pv,True
Folly_Farm,solar_pv,True
Stowbridge_Farm___Extension_Phase_2,solar_pv,True
Black_Peak_Farm,solar_pv,True
"Jubilee_Farm,_Barnby_Moor",solar_pv,True
Newnham_Estate,solar_pv,True
Wambrook_Farm,solar_pv,True
Gawcott_Fields_Farm,solar_pv,True
Mount_Mill_Farm_,solar_pv,True
Handley_Park_,solar_pv,True
Tollgate_Farm,solar_pv,True
North_Farm_Spetisbury,solar_pv,True
Chapel_Lane_Parley_Solar_Farm_Phase_3,solar_pv,True
GDL_Wymeswold_Solar_Farm/land_off_the_A6006,solar_pv,True
Hillhouse_Farm,solar_pv,True
Gib_Lane_Aston_Clinton_solar_park,solar_pv,True
Outwood_Farm_Phase_1,solar_pv,True
Raventhorpe_Farm,solar_pv,True
Manor_Farm_Castle_Cary,solar_pv,True
Maes_Bach_Farm,solar_pv,True
Sheepbridge_Court_Farm,solar_pv,True
Elton_solar_farm,solar_pv,True
Cross_Roads_Plantation,solar_pv,True
Munceys_Farm,solar_pv,True
Luscott_Barton,solar_pv,True
Kinmel_1_CIC,solar_pv,True
Owls_Hatch_Road,solar_pv,True
Wilbees_Farm_,solar_pv,True
Winterbrook,solar_pv,True
Welbeck_Solar_/_Hazel_Gap,solar_pv,True
Homestead_Farm_Alderton,solar_pv,True
Arna_Wood_Solar,solar_pv,True
Knottingley_A,solar_pv,True
Clayhill_Farm,solar_pv,True
Paddock_Wood,solar_pv,True
Wick_Farm_Burnham_on_Crouch,solar_pv,True
Netherfield_Lane,solar_pv,True
Upper_Meadowley_Farm,solar_pv,True
Wick_Farm_Solar_Park,solar_pv,True
High_Leas,solar_pv,True
Atherstone,solar_pv,True
The_Elms,solar_pv,True
Hunters_Race_Solar_Park,solar_pv,True
Parham_Airfield_Great_Glenham,solar_pv,True
Chapel_Lane_Parley_Solar_Farm_Phase_1,solar_pv,True
Welbeck_Colliery,solar_pv,True
Priory_Farm,solar_pv,True
Norrington_Common_Solar_Farm,solar_pv,True
Hendre_Fawr_Farm,solar_pv,True
Northmoor,solar_pv,True
Manor_Farm___Shripney,solar_pv,True
Chelwood_Solar_Farm,solar_pv,True
Manor_Farm___Pertenhall,solar_pv,True
Hardingham_Solar_Farm___extension,solar_pv,True
Brooks_Farm_Solar_Park,solar_pv,True
Christchurch_Energy,solar_pv,True
Yarburgh_Grove_Farm,solar_pv,True
Taplins_Farm_solar_park,solar_pv,True
Homestead_Farm,solar_pv,True
The_Kickles,solar_pv,True
Eakring_Solar_Farm,solar_pv,True
Egmanton_Solar_Farm_,solar_pv,True
Branston_solar_park,solar_pv,True
Golden_Hill,solar_pv,True
Chapel_Hill,solar_pv,True
Pen_Rhiw_Caradog,solar_pv,True
Vine_Farm_Solar_Park,solar_pv,True
Coombeshead_Solar_Farm,solar_pv,True
Decoy_Farm,solar_pv,True
Easington_Farm_Chalgrove,solar_pv,True
Gelliwern_Isaf_Farm,solar_pv,True
Sawmills_Solar_Farm,solar_pv,True
Walland_Farm,solar_pv,True
Weycock_Road,solar_pv,True
Higher_Bye_Farm,solar_pv,True
Cockhill_Solar_Farm,solar_pv,True
Bentham_Farm,solar_pv,True
Boscombe_Airfield,solar_pv,True
Shotwick_Solar_Farm,solar_pv,True
Winnards_Perch_Solar_Farm,solar_pv,True
Lodge_Farm_Poulshot,solar_pv,True
Glebe_Farm_Solar_Energy_Park,solar_pv,True
Bryn_yr_Odyn_Solar_Farm,solar_pv,True
Rhyd_y_Pandy_Solar_Farm,solar_pv,True
Saron_Road_solar_park,solar_pv,True
Tiln_Farm_solar_park,solar_pv,True
Langford_Solar_Farm,solar_pv,True
Stokes_Marsh_Farm,solar_pv,True
West_Hall_Solar_Farm,solar_pv,True
Stowbridge_Farm___Extension_Phase_1,solar_pv,True
Bourne_Park_Solar,solar_pv,True
Hall_Farm,solar_pv,True
Brynteg_Farm,solar_pv,True
Stonepit_Farm,solar_pv,True
Yerbeston_Gate_Farm,solar_pv,True
Grange_Farm_Lincolnshire,solar_pv,True
Molehill_Farm,solar_pv,True
Pashley_Farm,solar_pv,True
Fiskerton_Airfield_Phase_1,solar_pv,True
Hendai_Farm,solar_pv,True
Bury_Lane_Fruit_Farm,solar_pv,True
Marsh_Farm_Hilperton,solar_pv,True
Ashlawn_Farm,solar_pv,True
Cuckoo_Grove_Farm,solar_pv,True
Gedling_Solar_Farm,solar_pv,True
Bilsthorpe_Quarry_Solar_Park,solar_pv,True
Littlebourne,solar_pv,True
Wellingborough_Solar_Farm,solar_pv,True
Baglan_Bay_Solar_Farm___Phase_1,solar_pv,True
Gover_Farm_Solar_Park,solar_pv,True
Kerriers_Solar_Park,solar_pv,True
Hullavington_Solar_Park,solar_pv,True
Crossness_Sewage_Works_PV,solar_pv,True
Higher_Hill_Farm,solar_pv,True
Manor_Farm_Keinton_Mandeville,solar_pv,True
Walton_WTW_PV,solar_pv,True
Wolseley_National_Distribution_Centre,solar_pv,True
East_Midlands_Distribution_Centre,solar_pv,True
Land_at_High_Point_Farm,solar_pv,True
Land_at_Newlands_Farm,solar_pv,True
Eckland_Lodge_Farm,solar_pv,True
Caddington_Solar_Farm_Phase_2,solar_pv,True
Montys_Farm,solar_pv,True
Merston_Solar_Park,solar_pv,True
Fambridge_Road/Canewdon_Road,solar_pv,True
Roskrow_Farm,solar_pv,True
Hale_Farm,solar_pv,True
Pylle_Southern_solar_park_Lower_Easton_Farm,solar_pv,True
Land_at_Darran_Farm,solar_pv,True
Wisbech_Solar_Farm,solar_pv,True
Rhug_Estate,solar_pv,True
Snettisham_Solar_Farm,solar_pv,True
West_Hill_Farm,solar_pv,True
Cold_Harbour_Farm,solar_pv,True
Land_at_Whatton_Road,solar_pv,True
Upper_Wick_Solar_Farm,solar_pv,True
Marshwood_Farm,solar_pv,True
House_OHill_Solar_Farm,solar_pv,True
Hawkers_Farm_,solar_pv,True
Woodtown_Farm,solar_pv,True
Land_at_Tangmere_Airfield,solar_pv,True
Land_at_Coton_Park_Colliery,solar_pv,True
Chapel_Farm,solar_pv,True
Cairnmore_Solar_Park,solar_pv,True
Bake_Farm_Solar_Farm,solar_pv,True
Thompson_House_Equestrian_farm,solar_pv,True
Red_Hill_Farm,solar_pv,True
Stoneshill_Farm_,solar_pv,True
Carlam_Hill_Education_CIC,solar_pv,True
Caldecote_Manor_Farm,solar_pv,True
Crundale_/_Fenton_Home_Farm_extension,solar_pv,True
Fieldscale,solar_pv,True
Iwade_Solar_Farm,solar_pv,True
Kingsland_Barton_Solar_Farm_,solar_pv,True
Lee_Moor_China_Clay_Works,solar_pv,True
Littleton,solar_pv,True
Lount_solar_farm,solar_pv,True
New_Mains_Of_Guynd_Farm,solar_pv,True
Orchard_Farm,solar_pv,True
Salford_Lodge,solar_pv,True
The_Grange,solar_pv,True
Tiddiecross_Solar_Farm,solar_pv,True
Tooleys_Farm,solar_pv,True
Trickey_Warren,solar_pv,True
Twemlows,solar_pv,True
Tyddyn_Cae_Nefyn,solar_pv,True
Abbots_Ann,solar_pv,True
Margate_Solar_Farm,solar_pv,True
Laceby_Solar_Farm,solar_pv,True
Land_East_of_White_Horse_Lane,solar_pv,True
Westfield_Farm,solar_pv,True
West_Woodlands_,solar_pv,True
Mendennick_Farm_,solar_pv,True
Cockett_Valley,solar_pv,True
Rampisham_North,solar_pv,True
Severn_Road_Solar_Park,solar_pv,True
Land_at_Sutor_Farm,solar_pv,True
Land_North_East_Of_Penrose_Far,solar_pv,True
Land_At_Ferry_Farm,solar_pv,True
Land_at_Brookbarn_Farm,solar_pv,True
Field_at_School_Aycliffe_Lane,solar_pv,True
Capel_Grange_Solar_Park,solar_pv,True
Pentre_farm,solar_pv,True
Land_At_Rymes_Farm_Phase_1,solar_pv,True
Llancadle_Farm,solar_pv,True
Land_At_Rymes_Farm_Phase_2/Grange_Solar_Farm,solar_pv,True
Trowle_Common,solar_pv,True
Canopus_Farm,solar_pv,True
Land_At_Guston_Court_Farm,solar_pv,True
Pressock_Farm,solar_pv,True
Rufford_Lane,solar_pv,True
Land_to_the_north_and_south_of_Cakers_Lane_Wilsom,solar_pv,True
Collacott_Farm,solar_pv,True
Tonedale_Farm,solar_pv,True
Lindridge_Farm,solar_pv,True
Abbots_Ripton_Solar_Farm_ext.,solar_pv,True
Fleetwood_Water_Treatment_Works,solar_pv,True
Triangle_Solar_Farm_Park,solar_pv,True
Land_at_Lower_House_Farm,solar_pv,True
Aldi_Distribution_Centre,solar_pv,True
Bromfield_Sand_and_Gravel,solar_pv,True
Land_at_Heywood_Grange,solar_pv,True
Ravens_Close,solar_pv,True
Forest_Farm,solar_pv,True
Land_West_of_Roberts_Wall_Far,solar_pv,True
Drayton_Manor_Farm,solar_pv,True
Somersal_Mill_Farm,solar_pv,True
Land_Opposite_Tyn_Y_Pistyll,solar_pv,True
Land_South_of_Highfield_House,solar_pv,True
Rhewl_Farm,solar_pv,True
Land_at_Dayfields_Farm,solar_pv,True
MMD_Shipping_Services,solar_pv,True
Newton_Margate,solar_pv,True
Eveley_Farm_,solar_pv,True
Court_Farm_,solar_pv,True
Green_Farm,solar_pv,True
Home_Farm,solar_pv,True
Land_at_Thornborough_Grounds,solar_pv,True
Port_of_Barry____Site_1,solar_pv,True
Southern_Counties_Shooting_Ground_Phase_1_,solar_pv,True
Fanny_House_Farm,solar_pv,True
Chard_Solar_Park,solar_pv,True
Marshborough_Farm_solar_park_,solar_pv,True
Fiskerton_Airfield_Phase_2,solar_pv,True
"Langley_Priory,_Walnut_Yard_Phase_2",solar_pv,True
Bluegates_Solar_Park,solar_pv,True
Land_To_The_East_Of_Back_Lane,solar_pv,True
Axe_View_Solar_Farm,solar_pv,True
Land_at_Fell_View_Farm_Phase_1,solar_pv,True
South_of_Henley_Hall,solar_pv,True
Place_Barton_Farm,solar_pv,True
Lower_Stanley_Farm,solar_pv,True
Land_Parcel_North_of_Goddards,solar_pv,True
"Ld_At_Lawrence_End_Park_&,_Dane_Street",solar_pv,True
"Gravel_Works,_Wasing_Estate",solar_pv,True
Drakelow_Solar_Farm,solar_pv,True
Land_at_Five_Oaks_Farm,solar_pv,True
Knolton_Farmhouse_Cheese_Solar_Farm,solar_pv,True
Blakenhall_Park_Solar_Farm,solar_pv,True
Grantham_Solar_Farm,solar_pv,True
Agricultural_Land_at_Trecastle,solar_pv,True
Sharland_Solar_Farm,solar_pv,True
Short_Hazel_Solar_Farm,solar_pv,True
Mill_Hill_Farm,solar_pv,True
"Little_Irchester,_Higham_Road_Solar_Farm",solar_pv,True
Land_North_of_Chiltern_Greeen,solar_pv,True
Bilsborrow_Solar_Farm,solar_pv,True
Hill_Farm,solar_pv,True
Padleywood_Farm,solar_pv,True
Tiln_Farm_Retford_extension,solar_pv,True
Tower_Hayes_Farm,solar_pv,True
Sheriffhales_Solar_Farm,solar_pv,True
Land_Adjacent_Claypits_Farm_a,solar_pv,True
Land_Adjacent_Claypits_Farm_b_Birch_Estate,solar_pv,True
Fferm_Bryn_Bachau,solar_pv,True
Scottow_Moor___RAF_Coltishall_Solar_Farm_Phase_2,solar_pv,True
West_Carclaze_Solar_Farm,solar_pv,True
Flixborough_Industrial_Estate,solar_pv,True
Land_adjacent_to_Church_Road,solar_pv,True
Lady_Hole_Farm,solar_pv,True
Land_at_Christs_Hospital_School,solar_pv,True
Creswell_Solar_Park_,solar_pv,True
Pollington_Solar_Farm,solar_pv,True
Land_NW_Of_Pickhill_Bridge_Farm,solar_pv,True
Moneystone_Quarry_Solar_Farm,solar_pv,True
Pingry_Farm___Phase_2,solar_pv,True
Kenninghall_Solar_/_Hazeldick_Solar,solar_pv,True
Wogaston_Solar_Farm,solar_pv,True
Crugmore_Farm,solar_pv,True
Rydon_Farm,solar_pv,True
"Solar_farm_at_land_at_The_Willows,_Uttoxeter",solar_pv,True
Highwood_Lane,solar_pv,True
Yorkley_Solar_Park,solar_pv,True
Solar_Farm_at_Fields_Farm_Phase_1,solar_pv,True
Land_at_Beech_Farm,solar_pv,True
Aberporth_Solar_Farm,solar_pv,True
Hoplass_Farm,solar_pv,True
Chelveston_Renewable_Energy_Park___Solar_Extension,solar_pv,True
Grove_Solar_Park_Phase_1,solar_pv,True
Fell_View_Farm_Phase_2,solar_pv,True
Land_At_Chiddinglye_Farm,solar_pv,True
Land_of_coal_pit_lane,solar_pv,True
Huntingfield_Solar_Farm,solar_pv,True
Astley_Solar_Farm,solar_pv,True
Majors_Hill/Turners_Hill_Solar_Farm,solar_pv,True
Land_South_Of_Bryn_Cyrnau_Isaf,solar_pv,True
Ashby_Solar_Farm_a,solar_pv,True
Land_South_of_Knock_Lane,solar_pv,True
Land_south_of_Brick_Kiln_Road,solar_pv,True
Averhill_Farm,solar_pv,True
Morton_House_Marchington,solar_pv,True
Biglis_Farm,solar_pv,True
Milborne_Port_Solar_Farm,solar_pv,True
Land_At_Cwm_Bargoed,solar_pv,True
Land_South_Off_Ollerton_Road,solar_pv,True
Land_At_Swanland_Road,solar_pv,True
Rookery_Business_Park,solar_pv,True
Land_North_of_Sandhutton_Lane,solar_pv,True
"Land_West_Of_Hunger_Hill_Farm
",solar_pv,True
Land_East_Of_Honeysome_Road,solar_pv,True
Salford_Road_Solar_Farm_,solar_pv,True
Ld_NW_Of_Ratcliffe_House_Farm,solar_pv,True
"Land_at_Woodhouse_Farm___________
",solar_pv,True
"Parklands_________
",solar_pv,True
Amcor_Flexibles,solar_pv,True
Waterditch_Solar_Farm,solar_pv,True
Land_Off_Ingarsby_Lane,solar_pv,True
Nissan_Test_Track,solar_pv,True
Cooper_House_Farm,solar_pv,True
Land_at_Pollington_Airfield,solar_pv,True
"Land_at_Poles_Hole_Farm_____
",solar_pv,True
"Staining_Wood_Farm
",solar_pv,True
"Land_between_Orton_Park_Farm____
",solar_pv,True
"Site_To_North_East_Of,_Lochcraigs_Farm
",solar_pv,True
"West_Mains_of_Kinblethmont_
",solar_pv,True
"Land_West_Side_of_Axe_and_Cleaver_Lane_
",solar_pv,True
"Land_To_The_North_Of_Moor_Farm_______
",solar_pv,True
Henley_Solar_Farm,solar_pv,True
Crown_Farm,solar_pv,True
Eaglescliffe_Solar_Farm,solar_pv,True
Tyddyn_Gwyn_Gelli_Gron_Farm,solar_pv,True
Thornton_Lane,solar_pv,True
Penycae_Solar_Farm,solar_pv,True
Land_at_Ingles_Hill_Farm,solar_pv,True
"Southbrook_Solar_Farm________________
",solar_pv,True
Green_Croft_Solar_Farm,solar_pv,True
Upper_Pant_Ysgawen_Farm/Crumlin,solar_pv,True
Land_at_Oxcroft_Stocking_Ground,solar_pv,True
West_Strathore_Solar_Limited,solar_pv,True
Land_at_Meadow_Farm,solar_pv,True
Hungerford_Farm,solar_pv,True
Land_at_Morfa_Camp,solar_pv,True
Land_South_of_Pogmore_Spinney,solar_pv,True
Abbey_Fields_Farm,solar_pv,True
Ernesettle_Solar_Farm,solar_pv,True
SPF_Thirty_Acres_Farm,solar_pv,True
Killan_Farm_Solar_Array_Extens,solar_pv,True
Land_East_of_Appleton_Farm,solar_pv,True
Land_At_Debdale_Lane,solar_pv,True
Land_at_Ash_Row_Farm,solar_pv,True
Land_at_Stripe_Farm,solar_pv,True
Land_at_Bolsover_Moor_Quarry,solar_pv,True
Land_To_The_North_Of_Dairy_House_Farm,solar_pv,True
Pennington_Recycling_Centre,solar_pv,True
Land_west_of_Welton_Road,solar_pv,True
Twin_Yards_Solar_Farm,solar_pv,True
Land_of_Green_Lane,solar_pv,True
Land_At__Actrees_Farm,solar_pv,True
Land_at_Bowden_Lane,solar_pv,True
Land_at_Stalbridge_Park,solar_pv,True
Frog's_Loke_Solar_Farm,solar_pv,True
Manmoel_Road_Solar_Park,solar_pv,True
Huntspill_Level_Solar_Park,solar_pv,True
Land_at_Box_Road,solar_pv,True
Land_south_of_Wood_Lane_Safeguard_Bradwell,solar_pv,True
Newton_Downs_Farm,solar_pv,True
Bunn's_Hill_Solar_Park,solar_pv,True
Rushmoor_Lane_Farm_Cheshire_Coppice,solar_pv,True
Fullenton_Solar_Farm,solar_pv,True
Cwm_Derwyn_Farm,solar_pv,True
Land_to_the_west_of_Ashfordby_Business_Park,solar_pv,True
York_Solar_Farm,solar_pv,True
Land_Off_Folly_Lane,solar_pv,True
Land_At_Bake_Farm,solar_pv,True
Land_To_The_South_Of_Todderstaffe,solar_pv,True
Strettington_Solar_Farm,solar_pv,True
Cressing_Solar_Farm_Phase_1,solar_pv,True
Land_north_of_Ashton_Road,solar_pv,True
Parc_Cynog,solar_pv,True
Albrighton_Solar_farm,solar_pv,True
Clapton_Farm_Solar_Park,solar_pv,True
Galton_Manor_Solar_Park,solar_pv,True
Wormit_Solar_Farm,solar_pv,True
The_Breck,solar_pv,True
North_Tenement,solar_pv,True
Cwrt_Henllys_Farm,solar_pv,True
Land_at_Wreay,solar_pv,True
Common_Farm,solar_pv,True
Fields_Farm_Agden,solar_pv,True
Land_at_Hill_Farm,solar_pv,True
Land_to_North_West_of_Lodge_Farm_Park_Farm,solar_pv,True
Seaton_Road_Solar_Farm,solar_pv,True
Wick_Lane_Solar_Ltd,solar_pv,True
Otherton_Farm,solar_pv,True
Nanthenfoel_Farms,solar_pv,True
Land_at_Green_Farm,solar_pv,True
West_Venn_Solar_Farm_,solar_pv,True
Corntown_Farm,solar_pv,True
Wally_Corner_Landfill_Site,solar_pv,True
Land_North_of_the_Wood_at_Averill_Farm,solar_pv,True
Sudforth_Lane_Kellingley_Solar_Farm,solar_pv,True
Berthlwyd_Farm,solar_pv,True
Pinguin_Foods,solar_pv,True
Land_East_of_Lawn_Lane,solar_pv,True
Land_off_Ford_Lane,solar_pv,True
Woodhouse_Fields_Farm,solar_pv,True
Land_off_Hooklands_Lane,solar_pv,True
High_Dyke_Mill_Farm,solar_pv,True
Land_West_of_Parsonage_Wood,solar_pv,True
Land_at_Oldstone_Farm,solar_pv,True
Shortheath_Solar_Park,solar_pv,True
Holtwood_Farm,solar_pv,True
Nectar_Way_Regional_Distribution_Centre,solar_pv,True
Gib_Lane_Solar_farm_Extension,solar_pv,True
Land_east_of_Littledown_Business_Park,solar_pv,True
Lyreco___Telford_Distribution_Centre,solar_pv,True
Port_of_Barry____Site_2,solar_pv,True
Holly_Farm_Solar_Park,solar_pv,True
Worsted_Farm,solar_pv,True
Basin_Bridge_Farm,solar_pv,True
B&Q_Swindon_DC,solar_pv,True
Stragglethorpe_Road_farm,solar_pv,True
Land_at_Bluehouse_Farm,solar_pv,True
Potters_Bar_Solar_Farm,solar_pv,True
Stob_House_Farm,solar_pv,True
Granville_Road_Solar_Farm,solar_pv,True
Lower_Venn_Farm,solar_pv,True
Littlewood_Lane_Solar,solar_pv,True
Peterlee_Solar_Farm,solar_pv,True
Land_On_The_East_Side_Of_Fosse_Way,solar_pv,True
Briar_Solar_Farm,solar_pv,True
Bent_Spur_Solar_Farm,solar_pv,True
Blaby_Solar_Farm,solar_pv,True
Bilsthorpe_Land_off_Forest_Lane,solar_pv,True
Godley_Water_Treatment_Works,solar_pv,True
Greaves_Solar_Farm,solar_pv,True
Balhearty_Solar,solar_pv,True
Weddington_Farm,solar_pv,True
Middle_Balbeggie,solar_pv,True
Widehurst_Farm,solar_pv,True
Screwfix_Direct,solar_pv,True
Land_at_Biggin_Lane,solar_pv,True
Land_at_Barnham,solar_pv,True
Ebnal_Lodge_,solar_pv,True
Southill_Solar_,solar_pv,True
"Carver_Hay,_moss_lane",solar_pv,True
St_Helen's_Lane,solar_pv,True
Avonmouth,solar_pv,True
Newport_Began_Road,solar_pv,True
Land_to_the_south_of_Hill_Farm_,solar_pv,True
Mill_Farm_,solar_pv,True
Southern_Counties_Shooting_Ground_Phase_2_,solar_pv,True
Parkhill_Solar_Farm,solar_pv,True
Dura_Park_Bynea_Industrial_Site,solar_pv,True
Brook_Hall_Farm_,solar_pv,True
Land_off_Moss_Side_Lane_,solar_pv,True
Barvills_Solar_Farm_,solar_pv,True
Cairnmore_Solar_Park_extension,solar_pv,True
London_Southend_Airport_,solar_pv,True
Thameside_DC,solar_pv,True
Moss_Thorn_Farm,solar_pv,True
Caergarw_Farm,solar_pv,True
Rolls_Royce_Filton_Campus_Building_184,solar_pv,True
Rolls_Royce_Filton_Campus_Building_185,solar_pv,True
ParkerSteel_Shoreham_Plant,solar_pv,True
Bourne_Farm,solar_pv,True
Londons_Queen_Elizabeth_II_reservoir,solar_pv,True
Barnfield_Solar_Park,solar_pv,True
Popehill_Farm,solar_pv,True
Waltham_Point_Distribution_Centre,solar_pv,True
Knottingley_B,solar_pv,True
Western_International_Market,solar_pv,True
Land_East_of_Horton_Road_,solar_pv,True
Salford_Road,solar_pv,True
Grove_Solar_Park_Phase_2,solar_pv,True
Williams_Farm,solar_pv,True
Kirton_Solar_PV_Farm,solar_pv,True
Bury_Green_Farm_Solar,solar_pv,True
Misson_Solar_Farm,solar_pv,True
Lancaster_Wastewater_Treatment_Works,solar_pv,True
Whitman_Laboratories,solar_pv,True
Binsted_Farm,solar_pv,True
Oakfield_Farm,solar_pv,True
Oakfield_Farm___extension,solar_pv,True
Former_Westhampnett_Landfill,solar_pv,True
Bentley_Motors,solar_pv,True
DPD_Distribution_Centre,solar_pv,True
Bywaters_Materials_Recovery_Facility_Solar_Array,solar_pv,True
High_Meadow_Farm,solar_pv,True
Deep_Moor_Landfill_Site_,solar_pv,True
Testwood_Water_Supply_Works,solar_pv,True
Rosedew_Farm,solar_pv,True
Dengemarsh_Road,solar_pv,True
Haigh_Hall_Solar_Farm_,solar_pv,True
Next_Distribution_Centre_Doncaster,solar_pv,True
Sytchwythy_Fields,solar_pv,True
Clifton_Marsh_Wastewater_Treatment_Works,solar_pv,True
Sherburn,solar_pv,True
Aldi___Cardiff,solar_pv,True
Oak_Grove_Farm,solar_pv,True
Lathom_Pilkington_Technical_Centre,solar_pv,True
Stormy_Down_Solar_Farm,solar_pv,True
Huntington_Water_Treatment_Works,solar_pv,True
Creacombe_Solar_Farm,solar_pv,True
Cranfield_Airfield,solar_pv,True
Chamber_16_Cold_Store,solar_pv,True
Tilbury_LCY2,solar_pv,True
Dunfermline_EDI4,solar_pv,True
Burneside_Mill,solar_pv,True
Leeways,solar_pv,True
Moog_Controls_Factory,solar_pv,True
Tesco_Lottbridge_Drove,solar_pv,True
The_Hazeley_Academy,solar_pv,True
Tesco_Extra_Hazelmere,solar_pv,True
Amazon_Omega_Business_Park,solar_pv,True
Iron_Mountain_Site,solar_pv,True
Ainsdale_Wastewater_Treatment_Works,solar_pv,True
Lochaber_High_School_Resubmission,solar_pv,True
Volmary_Site,solar_pv,True
Invergordon_Academy,solar_pv,True
National_Space_Centre,solar_pv,True
Tesco_Queensway_Place,solar_pv,True
The_Oxfordshire_Golf_Club,solar_pv,True
Buckingham_Tesco_Superstore,solar_pv,True
Henry_Colbeck_Office,solar_pv,True
William_Harvey_Hospital,solar_pv,True
Jaywick_Water_Recycling_Centre,solar_pv,True
Lag_Farm,solar_pv,True
Litchardon_Cross_Solar_Farm,solar_pv,True
Central_Park___Solar_photovaltics,solar_pv,True
Morrisons_Store_148_Cheriton_Road___Solar_Array,solar_pv,True
Horsey_Levels___Solar_Farm,solar_pv,True
Station_Road___Solar_Array,solar_pv,True
"Denton_Hall_Farm_Road,_Denton___Solar_Photovoltaic_System",solar_pv,True
"London_Road,_Irchester___Solar_Farm",solar_pv,True
"Bryngolwg_Farm,_Hirwaun___Solar_farm",solar_pv,True
"Tout_Lane,_Charlton_Adam___Solar_Photovoltaic_System",solar_pv,True
Loch_Eilde_Mor_Hydro_Kinlochleven_extension,small_hydro,True
Beeston_Weir_Hydro_Scheme,small_hydro,True
Llyn_Brianne_Dam,small_hydro,True
Elan_Valley_Hydro_Scheme,small_hydro,True
Turret_water_treatment_works,small_hydro,True
Inverfarigaig,small_hydro,True
Kingairloch,small_hydro,True
Douglas_Water_Hydro,small_hydro,True
Inverlael_Hydro,small_hydro,True
River_E_Hydro_Scheme,small_hydro,True
Innerhadden_Burn_Hydro,small_hydro,True
